apparentTemperature,cloudCover,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed,NAME_OF_AIRPORT
63.4,0.0,61.14,0.94,clear-night,,0.0,0.0,,1016.29,Clear,63.0,2015-10-07 02:00:00,0,10.0,,0.0,0.0,ATL
62.54,0.0,60.57,0.94,clear-night,,0.0,0.0,,1016.36,Clear,62.19,2015-10-07 03:00:00,0,9.89,,0.01,0.0,ATL
61.51,0.0,59.93,0.96,clear-night,,0.0,0.0,,1016.42,Clear,61.2,2015-10-07 04:00:00,0,9.57,,0.0,0.0,ATL
60.85,0.0,59.44,0.96,clear-night,,0.0,0.0,,1016.44,Clear,60.58,2015-10-07 05:00:00,0,9.08,,0.0,0.0,ATL
60.25,0.06,58.84,0.96,clear-night,,0.0,0.0,,1016.35,Clear,60.04,2015-10-07 06:00:00,0,9.32,,0.0,0.0,ATL
59.59,0.1,58.56,0.97,clear-night,,0.0,0.0,,1016.18,Clear,59.39,2015-10-07 07:00:00,0,8.73,,0.0,0.0,ATL
58.86,0.0,58.01,0.98,clear-night,,0.0,0.0,,1016.16,Clear,58.7,2015-10-07 08:00:00,0,8.52,,0.01,0.0,ATL
58.48,0.06,57.74,0.98,clear-night,,0.0,0.0,,1016.37,Clear,58.35,2015-10-07 09:00:00,0,8.39,,0.01,0.0,ATL
57.83,0.1,57.29,0.98,clear-night,,0.0,0.0,,1016.54,Clear,57.73,2015-10-07 10:00:00,0,7.74,,0.01,0.0,ATL
57.4,0.17,56.7,0.98,clear-night,,0.0,0.0,,1017.35,Clear,57.38,2015-10-07 11:00:00,0,8.97,,0.0,0.0,ATL
57.13,0.27,56.26,0.97,partly-cloudy-day,,0.0,0.0,,1018.16,Partly Cloudy,57.13,2015-10-07 12:00:00,0,7.11,,0.0,0.0,ATL
59.82,0.33,58.72,0.97,partly-cloudy-day,,0.0,0.0,,1018.99,Partly Cloudy,59.61,2015-10-07 13:00:00,1,10.0,,0.01,0.0,ATL
65.17,0.08,60.83,0.87,clear-day,,0.0,0.0,,1019.49,Clear,64.9,2015-10-07 14:00:00,2,10.0,94.0,0.43,0.06,ATL
69.88,0.08,59.08,0.69,clear-day,,0.0,0.0,,1019.62,Clear,69.88,2015-10-07 15:00:00,4,10.0,94.0,1.76,0.39,ATL
73.28,0.06,56.99,0.57,clear-day,,0.0,0.0,,1019.56,Clear,73.28,2015-10-07 16:00:00,5,10.0,116.0,2.03,0.19,ATL
75.97,0.06,56.34,0.51,clear-day,,0.0,0.0,,1019.33,Clear,75.97,2015-10-07 17:00:00,6,10.0,121.0,2.14,0.46,ATL
77.97,0.03,55.84,0.47,clear-day,,0.0,0.0,,1018.82,Clear,77.97,2015-10-07 18:00:00,6,10.0,104.0,2.49,0.22,ATL
79.52,0.03,56.77,0.46,clear-day,,0.0,0.0,,1017.85,Clear,79.52,2015-10-07 19:00:00,5,10.0,102.0,2.51,0.07,ATL
80.04,0.03,57.51,0.46,clear-day,,0.0,0.0,,1017.36,Clear,80.04,2015-10-07 20:00:00,3,10.0,315.0,2.38,0.06,ATL
79.99,0.07,58.32,0.48,clear-day,,0.0,0.0,,1017.15,Clear,79.99,2015-10-07 21:00:00,2,10.0,42.0,1.71,0.07,ATL
77.79,0.07,59.52,0.53,clear-day,,0.0,0.0,,1017.16,Clear,77.79,2015-10-07 22:00:00,0,10.0,303.0,0.36,0.03,ATL
73.09,0.09,62.15,0.69,clear-day,,0.0,0.0,,1017.55,Clear,72.86,2015-10-07 23:00:00,0,10.0,,0.0,0.0,ATL
68.62,0.03,61.98,0.8,clear-night,,0.0,0.0,,1017.7,Clear,68.32,2015-10-08 00:00:00,0,10.0,,0.0,0.0,ATL
65.59,0.08,61.25,0.87,clear-night,,0.0,0.0,,1018.03,Clear,65.28,2015-10-08 01:00:00,0,10.0,,0.0,0.0,ATL
64.06,0.07,60.62,0.89,clear-night,,0.0,0.0,,1018.57,Clear,63.78,2015-10-08 02:00:00,0,10.0,,0.0,0.0,ATL
62.59,0.06,59.89,0.92,clear-night,,0.0,0.0,,1018.82,Clear,62.35,2015-10-08 03:00:00,0,10.0,,0.0,0.0,ATL
61.63,0.0,59.34,0.93,clear-night,,0.0,0.0,,1019.1,Clear,61.42,2015-10-08 04:00:00,0,10.0,,0.0,0.0,ATL
60.96,0.0,58.96,0.94,clear-night,,0.0,0.0,,1018.71,Clear,60.77,2015-10-08 05:00:00,0,10.0,,0.0,0.0,ATL
59.96,0.0,58.32,0.95,clear-night,,0.0,0.0,,1018.21,Clear,59.82,2015-10-08 06:00:00,0,10.0,,0.0,0.0,ATL
59.27,0.0,57.9,0.96,clear-night,,0.0,0.0,,1018.3,Clear,59.16,2015-10-08 07:00:00,0,10.0,,0.0,0.0,ATL
58.61,0.0,57.33,0.96,clear-night,,0.0,0.0,,1018.3,Clear,58.55,2015-10-08 08:00:00,0,9.85,,0.0,0.0,ATL
57.97,0.0,56.84,0.96,clear-night,,0.0,0.0,,1018.51,Clear,57.96,2015-10-08 09:00:00,0,10.0,,0.0,0.0,ATL
57.49,0.0,56.67,0.97,clear-night,,0.0,0.0,,1018.83,Clear,57.47,2015-10-08 10:00:00,0,10.0,,0.0,0.0,ATL
56.77,0.06,56.05,0.97,clear-night,,0.0,0.0,,1019.53,Clear,56.77,2015-10-08 11:00:00,0,9.35,,0.0,0.0,ATL
56.53,0.14,55.6,0.97,clear-day,,0.0,0.0,,1019.99,Clear,56.53,2015-10-08 12:00:00,0,9.12,,0.0,0.0,ATL
58.87,0.0,57.59,0.96,clear-day,,0.0,0.0,,1020.62,Clear,58.79,2015-10-08 13:00:00,1,10.0,,0.0,0.0,ATL
66.48,0.15,61.05,0.83,clear-day,,0.0,0.0,,1020.96,Clear,66.24,2015-10-08 14:00:00,2,10.0,130.0,0.16,0.07,ATL
71.49,0.09,61.52,0.71,clear-day,,0.0,0.0,,1021.17,Clear,71.31,2015-10-08 15:00:00,4,10.0,149.0,1.39,0.13,ATL
74.56,0.16,60.54,0.62,clear-day,,0.0,0.0,,1021.06,Clear,74.51,2015-10-08 16:00:00,5,10.0,113.0,1.56,0.27,ATL
77.4,0.14,60.34,0.56,clear-day,,0.0,0.0,,1020.63,Clear,77.34,2015-10-08 17:00:00,6,10.0,118.0,2.37,0.45,ATL
79.13,0.15,59.91,0.52,clear-day,,0.0,0.0,,1019.74,Clear,79.08,2015-10-08 18:00:00,6,10.0,135.0,2.79,0.38,ATL
80.9,0.16,59.86,0.5,clear-day,,0.0,0.0,,1019.03,Clear,80.09,2015-10-08 19:00:00,5,10.0,150.0,3.03,0.57,ATL
79.83,0.16,59.93,0.51,clear-day,,0.0,0.0,,1018.41,Clear,79.76,2015-10-08 20:00:00,3,10.0,127.0,2.36,0.42,ATL
79.62,0.3,60.8,0.53,partly-cloudy-day,,0.0,0.0,,1018.24,Partly Cloudy,79.48,2015-10-08 21:00:00,2,10.0,109.0,1.66,0.24,ATL
77.68,0.44,61.98,0.59,partly-cloudy-day,,0.0,0.0,,1018.33,Partly Cloudy,77.46,2015-10-08 22:00:00,0,10.0,148.0,0.65,0.18,ATL
73.91,0.38,63.31,0.7,partly-cloudy-day,,0.0,0.0,,1018.55,Partly Cloudy,73.55,2015-10-08 23:00:00,0,10.0,90.0,0.09,0.02,ATL
69.68,0.25,63.37,0.82,partly-cloudy-night,,0.0,0.0,,1019.02,Partly Cloudy,69.22,2015-10-09 00:00:00,0,10.0,,0.02,0.0,ATL
67.58,0.25,63.0,0.87,partly-cloudy-night,,0.0,0.0,,1019.23,Partly Cloudy,67.09,2015-10-09 01:00:00,0,10.0,,0.03,0.0,ATL
66.06,0.26,62.24,0.89,partly-cloudy-night,,0.0,0.0,,1019.33,Partly Cloudy,65.62,2015-10-09 02:00:00,0,10.0,,0.0,0.0,ATL
64.61,0.23,61.73,0.92,clear-night,,0.0,0.0,,1019.58,Clear,64.17,2015-10-09 03:00:00,0,10.0,,0.0,0.0,ATL
63.36,0.0,60.97,0.93,clear-night,,0.0,0.0,,1019.59,Clear,62.98,2015-10-09 04:00:00,0,10.0,,0.0,0.0,ATL
62.62,0.0,60.41,0.94,clear-night,,0.0,0.0,,1019.35,Clear,62.3,2015-10-09 05:00:00,0,10.0,,0.0,0.0,ATL
61.53,0.0,59.73,0.95,clear-night,,0.0,0.0,,1019.08,Clear,61.25,2015-10-09 06:00:00,0,10.0,,0.0,0.0,ATL
61.03,0.0,59.46,0.95,clear-night,,0.0,0.0,,1018.98,Clear,60.76,2015-10-09 07:00:00,0,10.0,,0.0,0.0,ATL
60.47,0.11,59.19,0.96,clear-night,,0.0,0.0,,1019.02,Clear,60.22,2015-10-09 08:00:00,0,9.88,,0.0,0.0,ATL
60.07,0.08,58.86,0.97,clear-night,,0.0,0.0,,1018.85,Clear,59.84,2015-10-09 09:00:00,0,9.88,,0.0,0.0,ATL
60.13,0.11,58.8,0.96,clear-night,,0.0,0.0,,1019.09,Clear,59.92,2015-10-09 10:00:00,0,9.87,,0.01,0.0,ATL
60.12,0.25,58.81,0.96,partly-cloudy-night,,0.0,0.0,,1019.53,Partly Cloudy,59.91,2015-10-09 11:00:00,0,9.52,,0.0,0.0,ATL
60.28,0.26,59.04,0.96,partly-cloudy-day,,0.0,0.0,,1020.07,Partly Cloudy,60.04,2015-10-09 12:00:00,0,9.48,,0.0,0.0,ATL
62.11,0.35,60.77,0.97,partly-cloudy-day,,0.0,0.0,,1020.55,Partly Cloudy,61.69,2015-10-09 13:00:00,1,9.85,,0.04,0.0,ATL
65.95,0.57,63.54,0.94,partly-cloudy-day,,0.0,0.0,,1021.07,Partly Cloudy,65.31,2015-10-09 14:00:00,2,10.0,199.0,0.11,0.02,ATL
70.57,0.64,65.97,0.88,partly-cloudy-day,,0.0,0.0,,1020.79,Mostly Cloudy,69.77,2015-10-09 15:00:00,3,10.0,254.0,1.76,0.65,ATL
73.83,0.74,66.08,0.79,partly-cloudy-day,,0.0,0.0,,1020.69,Mostly Cloudy,73.12,2015-10-09 16:00:00,4,10.0,268.0,1.62,1.2,ATL
76.23,0.49,65.98,0.72,partly-cloudy-day,,0.0,0.0,,1019.87,Partly Cloudy,75.58,2015-10-09 17:00:00,5,10.0,264.0,2.81,1.19,ATL
78.09,0.7,64.85,0.65,partly-cloudy-day,,0.0,0.0,,1018.92,Mostly Cloudy,77.58,2015-10-09 18:00:00,4,10.0,284.0,4.34,1.59,ATL
77.27,0.81,64.27,0.65,partly-cloudy-day,,0.0,0.0,,1017.98,Mostly Cloudy,76.82,2015-10-09 19:00:00,4,10.0,296.0,1.96,1.15,ATL
77.27,0.65,64.63,0.66,partly-cloudy-day,,0.0,0.0,,1017.39,Mostly Cloudy,76.78,2015-10-09 20:00:00,3,10.0,294.0,1.57,0.69,ATL
77.36,0.34,64.71,0.66,partly-cloudy-day,,0.0,0.0,,1016.93,Partly Cloudy,76.86,2015-10-09 21:00:00,2,10.0,298.0,1.44,0.39,ATL
76.6,0.46,65.22,0.69,partly-cloudy-day,,0.0,0.0,,1016.69,Partly Cloudy,76.04,2015-10-09 22:00:00,0,10.0,297.0,0.28,0.14,ATL
73.97,0.28,65.6,0.77,partly-cloudy-day,,0.0,0.0,,1016.19,Partly Cloudy,73.33,2015-10-09 23:00:00,0,10.0,233.0,0.06,0.05,ATL
70.41,0.14,65.18,0.86,clear-night,,0.0,0.0,,1016.11,Clear,69.72,2015-10-10 00:00:00,0,10.0,,0.06,0.0,ATL
68.58,0.27,64.69,0.9,partly-cloudy-night,,0.0,0.0,,1016.49,Partly Cloudy,67.88,2015-10-10 01:00:00,0,10.0,,0.0,0.0,ATL
66.93,0.29,64.03,0.93,partly-cloudy-night,,0.0,0.0,,1016.4,Partly Cloudy,66.25,2015-10-10 02:00:00,0,10.0,,0.0,0.0,ATL
66.41,0.66,63.91,0.94,partly-cloudy-night,,0.0,0.0,,1016.42,Mostly Cloudy,65.72,2015-10-10 03:00:00,0,9.77,,0.0,0.0,ATL
66.8,1.0,64.44,0.95,cloudy,,0.0,0.0,,1016.19,Overcast,66.05,2015-10-10 04:00:00,0,9.89,,0.01,0.0,ATL
66.85,1.0,64.19,0.93,cloudy,,0.0015,0.09,rain,1016.01,Overcast,66.15,2015-10-10 05:00:00,0,9.24,302.0,1.07,0.16,ATL
66.12,1.0,63.69,0.94,rain,,0.035,0.61,rain,1016.37,Light Rain,65.46,2015-10-10 06:00:00,0,8.39,346.0,2.29,0.68,ATL
64.84,1.0,62.92,0.96,rain,,0.1316,0.83,rain,1015.8,Rain,64.23,2015-10-10 07:00:00,0,7.97,24.0,1.32,0.26,ATL
64.48,1.0,62.93,0.97,rain,,0.0841,0.89,rain,1015.06,Rain,63.84,2015-10-10 08:00:00,0,10.0,330.0,0.57,0.23,ATL
64.22,1.0,62.88,0.98,rain,,0.0872,0.95,rain,1015.59,Rain,63.58,2015-10-10 09:00:00,0,5.79,314.0,0.52,0.28,ATL
64.05,1.0,62.64,0.97,rain,,0.0869,0.93,rain,1015.46,Rain,63.43,2015-10-10 10:00:00,0,6.21,278.0,0.46,0.1,ATL
63.87,0.99,62.56,0.98,rain,,0.0509,0.9,rain,1014.77,Light Rain,63.26,2015-10-10 11:00:00,0,6.85,333.0,0.16,0.01,ATL
63.62,0.72,62.3,0.97,rain,,0.0187,0.72,rain,1014.64,Light Rain,63.04,2015-10-10 12:00:00,0,8.45,283.0,0.3,0.23,ATL
63.85,0.89,62.5,0.97,partly-cloudy-day,,0.0005,0.15,rain,1015.66,Mostly Cloudy,63.25,2015-10-10 13:00:00,0,6.25,303.0,1.39,1.15,ATL
64.68,0.97,63.14,0.97,cloudy,,0.0,0.0,,1016.35,Overcast,64.02,2015-10-10 14:00:00,2,9.37,313.0,2.05,1.14,ATL
65.88,0.97,63.71,0.95,cloudy,,0.0,0.0,,1016.37,Overcast,65.2,2015-10-10 15:00:00,3,10.0,314.0,2.61,1.46,ATL
66.83,0.85,63.56,0.91,partly-cloudy-day,,0.0009,0.08,rain,1015.96,Mostly Cloudy,66.23,2015-10-10 16:00:00,4,10.0,317.0,4.41,1.71,ATL
67.59,0.83,62.81,0.86,partly-cloudy-day,,0.0,0.0,,1015.85,Mostly Cloudy,67.13,2015-10-10 17:00:00,4,10.0,315.0,4.71,2.0,ATL
67.75,0.78,62.63,0.85,partly-cloudy-day,,0.0,0.0,,1015.49,Mostly Cloudy,67.33,2015-10-10 18:00:00,4,10.0,314.0,4.81,2.31,ATL
68.46,0.95,62.26,0.82,cloudy,,0.0,0.0,,1014.87,Overcast,68.11,2015-10-10 19:00:00,3,10.0,323.0,6.24,2.57,ATL
68.0,0.96,62.6,0.84,cloudy,,0.002,0.12,rain,1014.65,Overcast,67.59,2015-10-10 20:00:00,2,10.0,327.0,5.23,2.24,ATL
66.99,0.79,62.41,0.87,partly-cloudy-day,,0.0054,0.21,rain,1014.44,Mostly Cloudy,66.56,2015-10-10 21:00:00,1,10.0,328.0,4.69,2.08,ATL
67.3,0.8,62.49,0.86,partly-cloudy-day,,0.0022,0.18,rain,1014.67,Mostly Cloudy,66.88,2015-10-10 22:00:00,0,10.0,335.0,2.68,1.18,ATL
65.95,0.79,62.04,0.89,partly-cloudy-day,,0.0014,0.11,rain,1015.01,Mostly Cloudy,65.53,2015-10-10 23:00:00,0,10.0,336.0,2.22,1.09,ATL
64.53,0.91,61.44,0.91,partly-cloudy-night,,0.0002,0.05,rain,1015.2,Mostly Cloudy,64.14,2015-10-11 00:00:00,0,10.0,332.0,2.18,1.14,ATL
63.38,1.0,60.56,0.92,cloudy,,0.0,0.0,,1015.7,Overcast,63.07,2015-10-11 01:00:00,0,10.0,335.0,2.04,1.21,ATL
62.45,0.91,59.95,0.92,partly-cloudy-night,,0.0005,0.03,rain,1015.85,Mostly Cloudy,62.18,2015-10-11 02:00:00,0,10.0,352.0,1.29,0.97,ATL
61.78,0.91,59.68,0.94,partly-cloudy-night,,0.0,0.0,,1016.03,Mostly Cloudy,61.52,2015-10-11 03:00:00,0,10.0,352.0,0.74,0.38,ATL
61.3,0.94,59.4,0.94,cloudy,,0.0,0.0,,1015.75,Overcast,61.06,2015-10-11 04:00:00,0,10.0,357.0,0.59,0.44,ATL
60.97,0.96,58.98,0.94,cloudy,,0.0,0.0,,1015.55,Overcast,60.79,2015-10-11 05:00:00,0,10.0,5.0,1.91,0.8,ATL
59.7,0.95,58.14,0.95,cloudy,,0.0,0.0,,1015.15,Overcast,59.57,2015-10-11 06:00:00,0,10.0,31.0,0.91,0.45,ATL
58.75,0.91,57.06,0.94,partly-cloudy-night,,0.0,0.0,,1015.25,Mostly Cloudy,58.75,2015-10-11 07:00:00,0,10.0,38.0,0.96,0.48,ATL
58.16,0.41,56.39,0.94,partly-cloudy-night,,0.0,0.0,,1015.37,Partly Cloudy,58.16,2015-10-11 08:00:00,0,10.0,12.0,0.49,0.37,ATL
57.32,0.75,55.82,0.95,partly-cloudy-night,,0.0,0.0,,1015.64,Mostly Cloudy,57.32,2015-10-11 09:00:00,0,10.0,0.0,0.36,0.36,ATL
57.86,1.0,56.41,0.95,cloudy,,0.0,0.0,,1015.94,Overcast,57.86,2015-10-11 10:00:00,0,10.0,8.0,0.3,0.24,ATL
58.06,1.0,56.24,0.94,cloudy,,0.0,0.0,,1016.16,Overcast,58.06,2015-10-11 11:00:00,0,10.0,15.0,0.43,0.34,ATL
58.01,0.89,56.28,0.94,partly-cloudy-day,,0.0,0.0,,1016.11,Mostly Cloudy,58.01,2015-10-11 12:00:00,0,10.0,34.0,0.59,0.54,ATL
58.76,0.6,56.73,0.93,partly-cloudy-day,,0.0,0.0,,1016.64,Mostly Cloudy,58.76,2015-10-11 13:00:00,1,10.0,64.0,0.97,0.72,ATL
61.29,0.53,57.35,0.87,partly-cloudy-day,,0.0,0.0,,1016.87,Partly Cloudy,61.29,2015-10-11 14:00:00,2,10.0,59.0,3.27,1.5,ATL
63.41,0.75,57.85,0.82,partly-cloudy-day,,0.0,0.0,,1017.0,Mostly Cloudy,63.41,2015-10-11 15:00:00,3,10.0,75.0,3.62,1.41,ATL
66.44,0.64,58.55,0.76,partly-cloudy-day,,0.0,0.0,,1016.6,Mostly Cloudy,66.44,2015-10-11 16:00:00,4,10.0,67.0,3.45,1.39,ATL
68.32,0.86,59.1,0.72,partly-cloudy-day,,0.0,0.0,,1016.05,Mostly Cloudy,68.32,2015-10-11 17:00:00,4,10.0,85.0,2.34,0.82,ATL
69.43,0.98,59.12,0.7,cloudy,,0.0,0.0,,1015.17,Overcast,69.43,2015-10-11 18:00:00,4,10.0,34.0,1.53,0.4,ATL
70.11,0.97,59.03,0.68,cloudy,,0.0,0.0,,1014.29,Overcast,70.11,2015-10-11 19:00:00,3,10.0,67.0,1.58,0.14,ATL
70.79,0.77,58.85,0.66,partly-cloudy-day,,0.0,0.0,,1013.36,Mostly Cloudy,70.79,2015-10-11 20:00:00,3,10.0,84.0,1.53,0.12,ATL
71.12,0.56,58.81,0.65,partly-cloudy-day,,0.0,0.0,,1012.95,Partly Cloudy,71.12,2015-10-11 21:00:00,1,10.0,137.0,1.18,0.37,ATL
70.05,0.49,59.28,0.69,partly-cloudy-day,,0.0,0.0,,1012.71,Partly Cloudy,70.05,2015-10-11 22:00:00,0,10.0,160.0,0.85,0.23,ATL
66.34,0.27,59.44,0.79,partly-cloudy-day,,0.0,0.0,,1012.56,Partly Cloudy,66.31,2015-10-11 23:00:00,0,10.0,161.0,0.42,0.34,ATL
62.67,0.16,58.92,0.88,clear-night,,0.0,0.0,,1013.02,Clear,62.58,2015-10-12 00:00:00,0,10.0,161.0,0.17,0.07,ATL
60.94,0.33,58.18,0.91,partly-cloudy-night,,0.0,0.0,,1013.34,Partly Cloudy,60.88,2015-10-12 01:00:00,0,10.0,162.0,0.05,0.02,ATL
59.95,0.45,57.82,0.93,partly-cloudy-night,,0.0,0.0,,1013.68,Partly Cloudy,59.89,2015-10-12 02:00:00,0,9.3,180.0,0.11,0.04,ATL
58.75,0.42,57.23,0.95,partly-cloudy-night,,0.0,0.0,,1014.09,Partly Cloudy,58.72,2015-10-12 03:00:00,0,9.2,,0.03,0.0,ATL
57.61,0.08,56.39,0.96,clear-night,,0.0,0.0,,1014.04,Clear,57.61,2015-10-12 04:00:00,0,8.28,,0.02,0.0,ATL
56.44,0.12,55.22,0.96,clear-night,,0.0,0.0,,1013.7,Clear,56.44,2015-10-12 05:00:00,0,7.14,,0.02,0.0,ATL
55.56,0.22,54.5,0.96,clear-night,,0.0,0.0,,1013.75,Clear,55.56,2015-10-12 06:00:00,0,7.15,,0.01,0.0,ATL
55.27,0.59,54.38,0.97,partly-cloudy-night,,0.0,0.0,,1013.65,Partly Cloudy,55.27,2015-10-12 07:00:00,0,5.68,,0.01,0.0,ATL
55.07,0.8,54.17,0.97,fog,,0.0,0.0,,1013.37,Foggy,55.07,2015-10-12 08:00:00,0,1.7,,0.01,0.0,ATL
55.26,0.74,54.63,0.98,fog,,0.0,0.0,,1012.94,Foggy,55.26,2015-10-12 09:00:00,0,1.42,,0.0,0.0,ATL
54.89,0.71,54.14,0.97,fog,,0.0,0.0,,1013.02,Foggy,54.89,2015-10-12 10:00:00,0,0.58,,0.0,0.0,ATL
54.64,0.9,54.01,0.98,fog,,0.0,0.0,,1013.5,Foggy,54.64,2015-10-12 11:00:00,0,0.79,,0.02,0.0,ATL
54.87,1.0,54.3,0.98,cloudy,,0.0,0.0,,1013.97,Overcast,54.87,2015-10-12 12:00:00,0,2.07,,0.0,0.0,ATL
56.11,0.94,55.6,0.98,cloudy,,0.0,0.0,,1013.85,Overcast,56.11,2015-10-12 13:00:00,0,4.7,,0.13,0.0,ATL
59.31,0.85,58.24,0.97,partly-cloudy-day,,0.0,0.0,,1013.86,Mostly Cloudy,59.15,2015-10-12 14:00:00,2,5.27,250.0,0.64,0.22,ATL
63.78,0.75,60.79,0.91,partly-cloudy-day,,0.0,0.0,,1014.19,Mostly Cloudy,63.45,2015-10-12 15:00:00,3,10.0,259.0,1.72,0.77,ATL
67.81,0.85,60.85,0.79,partly-cloudy-day,,0.0,0.0,,1013.59,Mostly Cloudy,67.64,2015-10-12 16:00:00,4,10.0,254.0,2.43,0.92,ATL
71.09,0.75,57.62,0.63,partly-cloudy-day,,0.0,0.0,,1013.11,Mostly Cloudy,71.09,2015-10-12 17:00:00,4,10.0,270.0,2.98,1.44,ATL
72.62,0.66,57.35,0.59,partly-cloudy-day,,0.0,0.0,,1012.44,Mostly Cloudy,72.62,2015-10-12 18:00:00,4,10.0,254.0,3.5,1.68,ATL
74.12,0.2,56.3,0.54,clear-day,,0.0,0.0,,1011.19,Clear,74.12,2015-10-12 19:00:00,5,10.0,251.0,4.13,1.44,ATL
74.76,0.15,56.01,0.52,clear-day,,0.0,0.0,,1010.34,Clear,74.76,2015-10-12 20:00:00,3,10.0,256.0,3.55,1.01,ATL
74.81,0.06,56.87,0.54,clear-day,,0.0,0.0,,1010.15,Clear,74.81,2015-10-12 21:00:00,1,10.0,254.0,2.73,1.51,ATL
73.38,0.0,56.96,0.56,clear-day,,0.0,0.0,,1010.02,Clear,73.38,2015-10-12 22:00:00,0,10.0,236.0,1.9,0.89,ATL
69.5,0.09,58.43,0.68,clear-day,,0.0,0.0,,1009.9,Clear,69.5,2015-10-12 23:00:00,0,10.0,242.0,0.26,0.26,ATL
65.05,0.07,58.44,0.79,clear-night,,0.0,0.0,,1010.15,Clear,65.05,2015-10-13 00:00:00,0,10.0,248.0,0.13,0.06,ATL
63.01,0.05,58.12,0.84,clear-night,,0.0,0.0,,1010.29,Clear,63.01,2015-10-13 01:00:00,0,10.0,218.0,0.12,0.03,ATL
62.05,0.38,57.79,0.86,partly-cloudy-night,,0.0,0.0,,1010.02,Partly Cloudy,62.05,2015-10-13 02:00:00,0,10.0,234.0,0.41,0.17,ATL
61.0,0.0,56.86,0.86,clear-night,,0.0,0.0,,1009.93,Clear,61.0,2015-10-13 03:00:00,0,10.0,194.0,0.17,0.11,ATL
60.14,0.17,56.68,0.88,clear-night,,0.0,0.0,,1009.69,Clear,60.14,2015-10-13 04:00:00,0,10.0,180.0,0.13,0.03,ATL
59.54,0.2,56.38,0.89,clear-night,,0.0,0.0,,1009.19,Clear,59.54,2015-10-13 05:00:00,0,10.0,199.0,0.32,0.08,ATL
60.93,0.69,56.21,0.84,partly-cloudy-night,,0.0,0.0,,1008.49,Mostly Cloudy,60.93,2015-10-13 06:00:00,0,10.0,231.0,0.67,0.47,ATL
60.66,0.97,57.68,0.9,cloudy,,0.0171,0.5,rain,1009.08,Overcast,60.66,2015-10-13 07:00:00,0,10.0,259.0,1.11,0.69,ATL
60.46,0.95,58.4,0.93,rain,,0.0399,0.64,rain,1008.67,Light Rain,60.34,2015-10-13 08:00:00,0,10.0,284.0,0.67,0.16,ATL
60.37,0.96,58.55,0.94,cloudy,,0.0088,0.76,rain,1008.62,Overcast,60.22,2015-10-13 09:00:00,0,9.77,221.0,0.55,0.12,ATL
60.46,0.79,58.9,0.95,partly-cloudy-night,,0.003,0.28,rain,1008.29,Mostly Cloudy,60.26,2015-10-13 10:00:00,0,10.0,247.0,0.5,0.35,ATL
60.51,0.91,59.12,0.96,partly-cloudy-night,,0.0016,0.19,rain,1008.63,Mostly Cloudy,60.27,2015-10-13 11:00:00,0,10.0,230.0,0.86,0.86,ATL
60.49,0.82,59.12,0.96,partly-cloudy-day,,0.0,0.0,,1009.26,Mostly Cloudy,60.25,2015-10-13 12:00:00,0,9.89,244.0,0.92,0.72,ATL
61.41,0.75,60.02,0.96,partly-cloudy-day,,0.0,0.0,,1009.58,Mostly Cloudy,61.08,2015-10-13 13:00:00,0,9.64,245.0,1.26,1.26,ATL
63.79,0.43,61.75,0.95,partly-cloudy-day,,0.0,0.0,,1010.19,Partly Cloudy,63.31,2015-10-13 14:00:00,2,9.68,255.0,3.71,1.84,ATL
67.12,0.47,62.87,0.88,partly-cloudy-day,,0.0,0.0,,1010.51,Partly Cloudy,66.63,2015-10-13 15:00:00,3,10.0,272.0,4.06,2.24,ATL
69.86,0.7,63.65,0.82,partly-cloudy-day,,0.0,0.0,,1010.64,Mostly Cloudy,69.37,2015-10-13 16:00:00,4,10.0,271.0,4.43,2.1,ATL
73.13,0.55,63.09,0.72,partly-cloudy-day,,0.0,0.0,,1010.6,Partly Cloudy,72.79,2015-10-13 17:00:00,5,10.0,284.0,3.28,1.07,ATL
76.14,0.2,61.35,0.61,clear-day,,0.0,0.0,,1009.68,Clear,75.99,2015-10-13 18:00:00,5,10.0,279.0,4.09,1.68,ATL
77.9,0.11,59.55,0.53,clear-day,,0.0,0.0,,1008.88,Clear,77.9,2015-10-13 19:00:00,5,10.0,273.0,5.7,2.22,ATL
78.66,0.23,56.12,0.46,clear-day,,0.0,0.0,,1008.82,Clear,78.66,2015-10-13 20:00:00,3,10.0,272.0,8.52,3.06,ATL
78.63,0.07,54.84,0.44,clear-day,,0.0,0.0,,1008.87,Clear,78.63,2015-10-13 21:00:00,1,10.0,280.0,6.86,2.9,ATL
76.74,0.04,55.3,0.48,clear-day,,0.0,0.0,,1008.96,Clear,76.74,2015-10-13 22:00:00,0,10.0,285.0,3.78,1.72,ATL
71.66,0.11,56.92,0.6,clear-day,,0.0,0.0,,1009.27,Clear,71.66,2015-10-13 23:00:00,0,10.0,281.0,0.69,0.49,ATL
66.69,0.0,56.39,0.7,clear-night,,0.0,0.0,,1010.09,Clear,66.69,2015-10-14 00:00:00,0,10.0,282.0,0.52,0.31,ATL
63.45,0.0,54.78,0.73,clear-night,,0.0,0.0,,1011.04,Clear,63.45,2015-10-14 01:00:00,0,10.0,283.0,0.2,0.16,ATL
