apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed,NAME_OF_AIRPORT
72.43,0.0,52.43,0.49,clear-day,0.0,0.0,,1010.94,Clear,72.43,2015-09-16 15:00:00,1,10.0,181.0,13.08,5.78,LAS
74.44,0.0,52.1,0.46,clear-day,0.0,0.0,,1010.84,Clear,74.44,2015-09-16 16:00:00,2,10.0,196.0,16.54,7.99,LAS
76.65,0.0,51.39,0.41,clear-day,0.0,0.0,,1011.23,Clear,76.65,2015-09-16 17:00:00,4,10.0,200.0,17.57,7.43,LAS
78.91,0.0,51.13,0.38,clear-day,0.0,0.0,,1011.23,Clear,78.91,2015-09-16 18:00:00,6,10.0,208.0,18.93,7.44,LAS
80.6,0.0,49.62,0.34,clear-day,0.0,0.0,,1010.54,Clear,80.6,2015-09-16 19:00:00,8,10.0,197.0,19.22,8.48,LAS
82.69,0.08,48.56,0.31,clear-day,0.0,0.0,,1009.99,Clear,82.69,2015-09-16 20:00:00,8,10.0,204.0,19.82,9.6,LAS
84.14,0.04,47.59,0.28,clear-day,0.0,0.0,,1009.35,Clear,84.14,2015-09-16 21:00:00,7,10.0,204.0,20.5,9.7,LAS
85.07,0.0,44.29,0.24,clear-day,0.0,0.0,,1008.49,Clear,85.07,2015-09-16 22:00:00,5,10.0,215.0,20.24,9.2,LAS
85.12,0.0,42.06,0.22,clear-day,0.0,0.0,,1007.99,Clear,85.12,2015-09-16 23:00:00,3,10.0,208.0,19.35,9.08,LAS
83.99,0.0,41.33,0.22,clear-day,0.0,0.0,,1007.79,Clear,83.99,2015-09-17 00:00:00,1,10.0,217.0,20.1,8.71,LAS
82.74,0.0,40.41,0.22,clear-day,0.0,0.0,,1007.73,Clear,82.74,2015-09-17 01:00:00,0,10.0,207.0,18.19,9.37,LAS
80.57,0.0,40.45,0.24,clear-night,0.0,0.0,,1008.04,Clear,80.57,2015-09-17 02:00:00,0,10.0,209.0,16.09,8.05,LAS
79.02,0.0,41.25,0.26,clear-night,0.0,0.0,,1008.56,Clear,79.02,2015-09-17 03:00:00,0,10.0,215.0,15.26,7.41,LAS
77.66,0.0,41.01,0.27,clear-night,0.0,0.0,,1009.15,Clear,77.66,2015-09-17 04:00:00,0,10.0,213.0,14.95,7.64,LAS
76.56,0.0,41.71,0.29,clear-night,0.0,0.0,,1009.55,Clear,76.56,2015-09-17 05:00:00,0,10.0,221.0,12.88,6.32,LAS
75.07,0.0,41.87,0.3,clear-night,0.0,0.0,,1009.46,Clear,75.07,2015-09-17 06:00:00,0,10.0,218.0,14.27,7.24,LAS
74.36,0.0,41.27,0.3,clear-night,0.0,0.0,,1009.59,Clear,74.36,2015-09-17 07:00:00,0,10.0,224.0,15.79,6.29,LAS
72.85,0.0,41.36,0.32,clear-night,0.0,0.0,,1009.7,Clear,72.85,2015-09-17 08:00:00,0,10.0,211.0,13.9,4.95,LAS
72.58,0.0,39.63,0.3,clear-night,0.0,0.0,,1009.57,Clear,72.58,2015-09-17 09:00:00,0,10.0,204.0,12.63,5.01,LAS
71.75,0.0,38.16,0.29,clear-night,0.0,0.0,,1009.55,Clear,71.75,2015-09-17 10:00:00,0,10.0,206.0,11.7,4.78,LAS
70.37,0.0,37.81,0.3,clear-night,0.0,0.0,,1009.66,Clear,70.37,2015-09-17 11:00:00,0,10.0,205.0,8.69,3.53,LAS
69.51,0.0,37.53,0.31,clear-night,0.0,0.0,,1009.94,Clear,69.51,2015-09-17 12:00:00,0,10.0,191.0,7.83,3.55,LAS
68.2,0.0,37.31,0.32,clear-night,0.0,0.0,,1010.43,Clear,68.2,2015-09-17 13:00:00,0,10.0,192.0,6.29,3.0,LAS
68.33,0.0,37.93,0.33,clear-day,0.0,0.0,,1011.38,Clear,68.33,2015-09-17 14:00:00,0,10.0,180.0,8.47,3.34,LAS
71.39,0.0,37.58,0.29,clear-day,0.0,0.0,,1011.66,Clear,71.39,2015-09-17 15:00:00,1,10.0,184.0,8.88,2.98,LAS
74.12,0.0,35.21,0.24,clear-day,0.0,0.0,,1011.97,Clear,74.12,2015-09-17 16:00:00,2,10.0,175.0,8.7,1.78,LAS
76.41,0.0,35.09,0.22,clear-day,0.0,0.0,,1012.08,Clear,76.41,2015-09-17 17:00:00,4,10.0,244.0,9.32,1.21,LAS
78.81,0.0,35.1,0.21,clear-day,0.0,0.0,,1012.04,Clear,78.81,2015-09-17 18:00:00,6,10.0,195.0,8.76,0.53,LAS
81.92,0.0,34.27,0.18,clear-day,0.0,0.0,,1011.86,Clear,81.92,2015-09-17 19:00:00,8,10.0,209.0,9.3,1.32,LAS
83.91,0.0,33.39,0.16,clear-day,0.0,0.0,,1011.27,Clear,83.91,2015-09-17 20:00:00,8,10.0,225.0,8.47,1.53,LAS
85.45,0.0,33.28,0.15,clear-day,0.0,0.0,,1010.55,Clear,85.45,2015-09-17 21:00:00,7,10.0,198.0,9.83,2.71,LAS
87.2,0.0,31.02,0.13,clear-day,0.0,0.0,,1009.58,Clear,87.2,2015-09-17 22:00:00,5,10.0,195.0,9.97,2.49,LAS
87.33,0.0,30.12,0.13,clear-day,0.0,0.0,,1008.89,Clear,87.33,2015-09-17 23:00:00,3,10.0,186.0,10.69,3.39,LAS
87.48,0.0,28.96,0.12,clear-day,0.0,0.0,,1008.64,Clear,87.48,2015-09-18 00:00:00,1,10.0,188.0,10.49,3.09,LAS
85.92,0.0,29.03,0.13,clear-day,0.0,0.0,,1008.71,Clear,85.92,2015-09-18 01:00:00,0,10.0,203.0,9.63,3.65,LAS
83.34,0.0,29.21,0.14,clear-night,0.0,0.0,,1008.96,Clear,83.34,2015-09-18 02:00:00,0,10.0,213.0,9.67,3.79,LAS
80.24,0.0,30.21,0.16,clear-night,0.0,0.0,,1009.56,Clear,80.24,2015-09-18 03:00:00,0,10.0,233.0,6.11,2.33,LAS
77.82,0.0,30.91,0.18,clear-night,0.0,0.0,,1010.26,Clear,77.82,2015-09-18 04:00:00,0,10.0,225.0,6.24,2.16,LAS
75.73,0.0,31.36,0.2,clear-night,0.0,0.0,,1010.73,Clear,75.73,2015-09-18 05:00:00,0,10.0,189.0,6.18,1.31,LAS
74.1,0.14,31.3,0.21,clear-night,0.0,0.0,,1011.02,Clear,74.1,2015-09-18 06:00:00,0,10.0,216.0,5.45,1.86,LAS
72.17,0.0,31.91,0.23,clear-night,0.0,0.0,,1011.13,Clear,72.17,2015-09-18 07:00:00,0,10.0,220.0,5.35,1.78,LAS
70.59,0.0,30.83,0.23,clear-night,0.0,0.0,,1012.01,Clear,70.59,2015-09-18 08:00:00,0,10.0,254.0,4.61,0.98,LAS
69.67,0.0,30.47,0.23,clear-night,0.0,0.0,,1011.79,Clear,69.67,2015-09-18 09:00:00,0,10.0,250.0,5.41,1.29,LAS
68.69,0.0,31.3,0.25,clear-night,0.0,0.0,,1010.5,Clear,68.69,2015-09-18 10:00:00,0,10.0,254.0,3.98,1.25,LAS
67.2,0.0,30.9,0.26,clear-night,0.0,0.0,,1010.54,Clear,67.2,2015-09-18 11:00:00,0,10.0,278.0,3.33,0.78,LAS
66.79,0.0,31.05,0.26,clear-night,0.0,0.0,,1010.01,Clear,66.79,2015-09-18 12:00:00,0,10.0,294.0,3.57,0.54,LAS
65.79,0.0,30.92,0.27,clear-night,0.0,0.0,,1011.0,Clear,65.79,2015-09-18 13:00:00,0,10.0,303.0,3.55,0.31,LAS
66.85,0.0,31.08,0.26,clear-day,0.0,0.0,,1013.5,Clear,66.85,2015-09-18 14:00:00,0,10.0,27.0,2.65,0.7,LAS
72.73,0.0,32.17,0.22,clear-day,0.0,0.0,,1013.64,Clear,72.73,2015-09-18 15:00:00,1,10.0,0.0,4.72,0.82,LAS
76.84,0.0,32.8,0.2,clear-day,0.0,0.0,,1013.85,Clear,76.84,2015-09-18 16:00:00,2,10.0,341.0,6.1,1.34,LAS
80.3,0.0,33.93,0.19,clear-day,0.0,0.0,,1013.92,Clear,80.3,2015-09-18 17:00:00,4,10.0,35.0,8.52,3.02,LAS
82.49,0.0,35.67,0.19,clear-day,0.0,0.0,,1013.79,Clear,82.49,2015-09-18 18:00:00,6,10.0,37.0,10.26,4.18,LAS
84.29,0.0,36.73,0.18,clear-day,0.0,0.0,,1013.08,Clear,84.29,2015-09-18 19:00:00,8,10.0,39.0,9.79,3.89,LAS
86.08,0.0,36.27,0.17,clear-day,0.0,0.0,,1012.44,Clear,86.08,2015-09-18 20:00:00,8,10.0,57.0,9.07,3.66,LAS
87.7,0.0,34.9,0.15,clear-day,0.0,0.0,,1011.84,Clear,87.7,2015-09-18 21:00:00,7,10.0,61.0,9.1,2.67,LAS
88.47,0.0,33.97,0.14,clear-day,0.0,0.0,,1011.9,Clear,88.47,2015-09-18 22:00:00,5,10.0,43.0,8.7,1.99,LAS
89.11,0.0,31.68,0.13,clear-day,0.0,0.0,,1010.5,Clear,89.11,2015-09-18 23:00:00,3,10.0,52.0,7.39,0.96,LAS
88.76,0.49,31.11,0.13,partly-cloudy-day,0.0,0.0,,1009.8,Partly Cloudy,88.76,2015-09-19 00:00:00,1,10.0,29.0,7.84,1.36,LAS
87.81,0.0,30.83,0.13,clear-day,0.0,0.0,,1009.55,Clear,87.81,2015-09-19 01:00:00,0,10.0,43.0,5.29,1.2,LAS
84.67,0.0,31.63,0.15,clear-night,0.0,0.0,,1009.66,Clear,84.67,2015-09-19 02:00:00,0,10.0,19.0,2.38,0.48,LAS
81.08,0.0,32.67,0.17,clear-night,0.0,0.0,,1010.79,Clear,81.08,2015-09-19 03:00:00,0,10.0,12.0,1.53,0.47,LAS
78.25,0.0,32.91,0.19,clear-night,0.0,0.0,,1011.21,Clear,78.25,2015-09-19 04:00:00,0,10.0,346.0,2.3,0.64,LAS
77.11,0.0,32.49,0.2,clear-night,0.0,0.0,,1009.31,Clear,77.11,2015-09-19 05:00:00,0,10.0,294.0,4.89,1.94,LAS
76.0,0.0,32.36,0.2,clear-night,0.0,0.0,,1011.29,Clear,76.0,2015-09-19 06:00:00,0,10.0,294.0,5.01,1.82,LAS
74.92,0.0,33.72,0.22,clear-night,0.0,0.0,,1009.4,Clear,74.92,2015-09-19 07:00:00,0,10.0,294.0,5.58,1.54,LAS
73.15,0.0,33.02,0.23,clear-night,0.0,0.0,,1010.35,Clear,73.15,2015-09-19 08:00:00,0,10.0,280.0,2.36,0.57,LAS
71.55,0.0,32.49,0.24,clear-night,0.0,0.0,,1010.39,Clear,71.55,2015-09-19 09:00:00,0,10.0,293.0,4.49,1.33,LAS
70.42,0.0,32.43,0.25,clear-night,0.0,0.0,,1010.62,Clear,70.42,2015-09-19 10:00:00,0,10.0,291.0,2.8,0.56,LAS
69.28,0.0,32.9,0.26,clear-night,0.0,0.0,,1010.62,Clear,69.28,2015-09-19 11:00:00,0,10.0,309.0,2.49,0.63,LAS
67.71,0.0,32.77,0.27,clear-night,0.0,0.0,,1010.1,Clear,67.71,2015-09-19 12:00:00,0,10.0,305.0,3.02,0.51,LAS
66.79,0.0,33.06,0.28,clear-night,0.0,0.0,,1011.33,Clear,66.79,2015-09-19 13:00:00,0,10.0,269.0,3.3,0.71,LAS
67.53,0.0,32.42,0.27,clear-day,0.0,0.0,,1012.0,Clear,67.53,2015-09-19 14:00:00,0,10.0,278.0,2.7,0.79,LAS
73.94,0.0,33.21,0.22,clear-day,0.0,0.0,,1012.58,Clear,73.94,2015-09-19 15:00:00,1,10.0,317.0,2.24,0.39,LAS
79.3,0.0,32.93,0.19,clear-day,0.0,0.0,,1012.71,Clear,79.3,2015-09-19 16:00:00,2,10.0,344.0,4.31,0.52,LAS
82.68,0.0,33.56,0.17,clear-day,0.0,0.0,,1013.08,Clear,82.68,2015-09-19 17:00:00,4,10.0,28.0,5.99,1.69,LAS
85.75,0.0,32.52,0.15,clear-day,0.0,0.0,,1012.8,Clear,85.75,2015-09-19 18:00:00,6,10.0,72.0,6.8,1.49,LAS
88.15,0.0,32.97,0.14,clear-day,0.0,0.0,,1012.11,Clear,88.15,2015-09-19 19:00:00,7,10.0,66.0,7.22,1.98,LAS
90.58,0.0,31.27,0.12,clear-day,0.0,0.0,,1011.17,Clear,90.58,2015-09-19 20:00:00,8,10.0,24.0,6.76,1.67,LAS
92.36,0.0,30.3,0.11,clear-day,0.0,0.0,,1010.24,Clear,92.36,2015-09-19 21:00:00,6,10.0,55.0,8.36,1.87,LAS
92.87,0.0,28.02,0.1,clear-day,0.0,0.0,,1009.41,Clear,92.87,2015-09-19 22:00:00,5,10.0,66.0,7.26,1.54,LAS
93.34,0.0,28.06,0.1,clear-day,0.0,0.0,,1008.83,Clear,93.34,2015-09-19 23:00:00,3,10.0,78.0,7.86,2.05,LAS
92.83,0.0,29.04,0.1,clear-day,0.0,0.0,,1008.6,Clear,92.83,2015-09-20 00:00:00,1,10.0,22.0,5.65,1.26,LAS
92.15,0.0,29.3,0.11,clear-day,0.0,0.0,,1008.64,Clear,92.15,2015-09-20 01:00:00,0,10.0,57.0,2.84,0.77,LAS
88.18,0.0,30.85,0.13,clear-night,0.0,0.0,,1008.74,Clear,88.18,2015-09-20 02:00:00,0,10.0,19.0,1.04,0.15,LAS
83.83,0.0,31.61,0.15,clear-night,0.0,0.0,,1009.36,Clear,83.83,2015-09-20 03:00:00,0,10.0,350.0,1.69,0.3,LAS
81.28,0.0,31.9,0.17,clear-night,0.0,0.0,,1010.7,Clear,81.28,2015-09-20 04:00:00,0,10.0,299.0,2.63,0.48,LAS
80.14,0.0,30.08,0.16,clear-night,0.0,0.0,,1010.05,Clear,80.14,2015-09-20 05:00:00,0,10.0,278.0,4.71,2.04,LAS
78.63,0.0,30.37,0.17,clear-night,0.0,0.0,,1010.41,Clear,78.63,2015-09-20 06:00:00,0,10.0,300.0,4.5,1.34,LAS
77.19,0.0,30.33,0.18,clear-night,0.0,0.0,,1011.21,Clear,77.19,2015-09-20 07:00:00,0,10.0,282.0,3.92,0.98,LAS
75.46,0.0,29.52,0.18,clear-night,0.0,0.0,,1011.61,Clear,75.46,2015-09-20 08:00:00,0,10.0,284.0,3.43,1.12,LAS
73.91,0.0,28.13,0.18,clear-night,0.0,0.0,,1011.04,Clear,73.91,2015-09-20 09:00:00,0,10.0,277.0,2.94,1.17,LAS
72.68,0.0,29.94,0.21,clear-night,0.0,0.0,,1011.95,Clear,72.68,2015-09-20 10:00:00,0,10.0,284.0,2.47,1.03,LAS
71.52,0.0,28.35,0.2,clear-night,0.0,0.0,,1012.21,Clear,71.52,2015-09-20 11:00:00,0,10.0,306.0,2.4,0.73,LAS
70.61,0.0,28.87,0.21,clear-night,0.0,0.0,,1011.88,Clear,70.61,2015-09-20 12:00:00,0,10.0,286.0,2.59,0.8,LAS
69.77,0.0,29.45,0.22,clear-night,0.0,0.0,,1012.58,Clear,69.77,2015-09-20 13:00:00,0,10.0,254.0,2.93,0.75,LAS
70.29,0.0,29.61,0.22,clear-day,0.0,0.0,,1012.4,Clear,70.29,2015-09-20 14:00:00,0,10.0,272.0,2.78,0.87,LAS
76.95,0.0,31.66,0.19,clear-day,0.0,0.0,,1014.39,Clear,76.95,2015-09-20 15:00:00,1,10.0,318.0,2.48,0.29,LAS
82.86,0.0,30.49,0.15,clear-day,0.0,0.0,,1014.51,Clear,82.86,2015-09-20 16:00:00,2,10.0,180.0,3.48,0.35,LAS
85.61,0.0,29.76,0.13,clear-day,0.0,0.0,,1014.22,Clear,85.61,2015-09-20 17:00:00,4,10.0,69.0,5.34,0.57,LAS
88.69,0.0,28.58,0.12,clear-day,0.0,0.0,,1014.34,Clear,88.69,2015-09-20 18:00:00,6,10.0,77.0,6.71,1.83,LAS
91.14,0.0,28.56,0.11,clear-day,0.0,0.0,,1013.58,Clear,91.14,2015-09-20 19:00:00,7,10.0,73.0,7.66,1.67,LAS
93.46,0.0,28.39,0.1,clear-day,0.0,0.0,,1012.65,Clear,93.46,2015-09-20 20:00:00,7,10.0,60.0,8.19,1.93,LAS
95.57,0.0,27.25,0.09,clear-day,0.0,0.0,,1011.22,Clear,95.57,2015-09-20 21:00:00,6,10.0,38.0,7.59,1.09,LAS
96.19,0.0,25.99,0.08,clear-day,0.0,0.0,,1010.24,Clear,96.19,2015-09-20 22:00:00,5,10.0,66.0,7.55,1.28,LAS
96.3,0.0,24.04,0.08,clear-day,0.0,0.0,,1009.68,Clear,96.3,2015-09-20 23:00:00,3,10.0,56.0,7.45,1.34,LAS
96.3,0.0,23.42,0.07,clear-day,0.0,0.0,,1009.15,Clear,96.3,2015-09-21 00:00:00,1,10.0,65.0,6.05,1.04,LAS
95.33,0.0,23.0,0.07,clear-day,0.0,0.0,,1008.9,Clear,95.33,2015-09-21 01:00:00,0,10.0,53.0,3.63,1.01,LAS
90.31,0.0,25.38,0.1,clear-night,0.0,0.0,,1009.22,Clear,90.31,2015-09-21 02:00:00,0,10.0,57.0,2.12,0.67,LAS
86.7,0.0,26.48,0.11,clear-night,0.0,0.0,,1010.5,Clear,86.7,2015-09-21 03:00:00,0,10.0,3.0,2.78,0.33,LAS
83.08,0.0,26.77,0.13,clear-night,0.0,0.0,,1010.07,Clear,83.08,2015-09-21 04:00:00,0,10.0,278.0,4.44,1.65,LAS
81.78,0.0,26.41,0.13,clear-night,0.0,0.0,,1009.74,Clear,81.78,2015-09-21 05:00:00,0,10.0,285.0,5.24,1.49,LAS
80.3,0.0,25.98,0.14,clear-night,0.0,0.0,,1009.05,Clear,80.3,2015-09-21 06:00:00,0,10.0,266.0,4.05,1.41,LAS
78.5,0.0,26.61,0.15,clear-night,0.0,0.0,,1010.34,Clear,78.5,2015-09-21 07:00:00,0,10.0,258.0,4.34,1.82,LAS
76.76,0.0,26.75,0.16,clear-night,0.0,0.0,,1009.09,Clear,76.76,2015-09-21 08:00:00,0,10.0,278.0,3.11,1.12,LAS
75.07,0.0,25.6,0.16,clear-night,0.0,0.0,,1009.61,Clear,75.07,2015-09-21 09:00:00,0,10.0,295.0,3.04,1.66,LAS
73.49,0.0,26.68,0.17,clear-night,0.0,0.0,,1009.03,Clear,73.49,2015-09-21 10:00:00,0,10.0,285.0,3.85,1.43,LAS
72.99,0.0,25.56,0.17,clear-night,0.0,0.0,,1009.4,Clear,72.99,2015-09-21 11:00:00,0,10.0,248.0,2.99,1.05,LAS
71.25,0.0,26.28,0.19,clear-night,0.0,0.0,,1008.96,Clear,71.25,2015-09-21 12:00:00,0,10.0,266.0,2.39,0.78,LAS
71.16,0.0,26.84,0.19,clear-night,0.0,0.0,,1009.25,Clear,71.16,2015-09-21 13:00:00,0,10.0,311.0,2.64,0.84,LAS
71.58,0.0,25.99,0.18,clear-day,0.0,0.0,,1010.5,Clear,71.58,2015-09-21 14:00:00,0,10.0,288.0,3.38,1.13,LAS
77.0,0.0,29.76,0.18,clear-day,0.0,0.0,,1009.31,Clear,77.0,2015-09-21 15:00:00,1,10.0,304.0,2.54,0.58,LAS
81.91,0.15,30.33,0.15,clear-day,0.0,0.0,,1010.5,Clear,81.91,2015-09-21 16:00:00,2,10.0,340.0,2.27,0.34,LAS
86.76,0.06,26.73,0.11,clear-day,0.0,0.0,,1010.5,Clear,86.76,2015-09-21 17:00:00,4,10.0,212.0,4.28,0.11,LAS
90.5,0.0,26.84,0.1,clear-day,0.0,0.0,,1009.91,Clear,90.5,2015-09-21 18:00:00,6,10.0,74.0,5.23,1.1,LAS
93.55,0.0,26.45,0.09,clear-day,0.0,0.0,,1008.26,Clear,93.55,2015-09-21 19:00:00,7,10.0,74.0,6.75,1.78,LAS
95.41,0.18,25.63,0.08,clear-day,0.0,0.0,,1007.0,Clear,95.41,2015-09-21 20:00:00,7,10.0,84.0,7.9,1.94,LAS
97.35,0.04,26.03,0.08,clear-day,0.0,0.0,,1006.0,Clear,97.35,2015-09-21 21:00:00,6,10.0,93.0,8.46,1.84,LAS
97.33,0.1,26.52,0.08,clear-day,0.0,0.0,,1005.36,Clear,97.33,2015-09-21 22:00:00,4,10.0,106.0,6.82,1.08,LAS
96.91,0.04,27.39,0.09,clear-day,0.0,0.0,,1004.81,Clear,96.91,2015-09-21 23:00:00,2,10.0,135.0,7.05,2.41,LAS
96.15,0.0,28.55,0.09,clear-day,0.0,0.0,,1004.5,Clear,96.15,2015-09-22 00:00:00,1,10.0,138.0,7.22,2.92,LAS
94.48,0.0,29.46,0.1,clear-day,0.0,0.0,,1004.86,Clear,94.48,2015-09-22 01:00:00,0,10.0,143.0,4.83,2.46,LAS
91.47,0.0,32.77,0.13,clear-night,0.0,0.0,,1005.07,Clear,91.47,2015-09-22 02:00:00,0,10.0,157.0,6.72,2.96,LAS
88.63,0.0,41.81,0.2,clear-night,0.0,0.0,,1005.32,Clear,88.63,2015-09-22 03:00:00,0,10.0,158.0,9.88,4.12,LAS
86.82,0.0,47.92,0.26,clear-night,0.0,0.0,,1005.99,Clear,86.82,2015-09-22 04:00:00,0,10.0,175.0,10.86,4.92,LAS
84.39,0.0,52.24,0.33,clear-night,0.0,0.0,,1005.4,Clear,84.39,2015-09-22 05:00:00,0,10.0,174.0,8.75,3.85,LAS
82.79,0.0,53.37,0.36,clear-night,0.0,0.0,,1006.13,Clear,82.79,2015-09-22 06:00:00,0,10.0,161.0,10.62,4.15,LAS
81.96,0.0,56.31,0.42,clear-night,0.0,0.0,,1006.2,Clear,81.96,2015-09-22 07:00:00,0,10.0,167.0,10.42,3.48,LAS
80.59,0.0,57.03,0.45,clear-night,0.0,0.0,,1006.09,Clear,80.31,2015-09-22 08:00:00,0,10.0,148.0,8.42,3.4,LAS
79.46,0.05,57.87,0.48,clear-night,0.0,0.0,,1006.09,Clear,79.46,2015-09-22 09:00:00,0,10.0,168.0,7.29,3.05,LAS
78.86,0.0,58.52,0.5,clear-night,0.0,0.0,,1006.33,Clear,78.86,2015-09-22 10:00:00,0,10.0,145.0,7.88,2.68,LAS
77.63,0.34,59.04,0.53,partly-cloudy-night,0.0,0.0,,1006.93,Partly Cloudy,77.63,2015-09-22 11:00:00,0,10.0,123.0,7.68,1.41,LAS
77.18,0.0,58.33,0.52,clear-night,0.0,0.0,,1007.73,Clear,77.18,2015-09-22 12:00:00,0,10.0,133.0,5.47,1.56,LAS
76.54,0.0,58.7,0.54,clear-night,0.0,0.0,,1008.6,Clear,76.54,2015-09-22 13:00:00,0,10.0,97.0,5.51,1.83,LAS
76.12,0.0,58.79,0.55,clear-day,0.0,0.0,,1009.52,Clear,76.12,2015-09-22 14:00:00,0,10.0,138.0,3.53,1.08,LAS
77.34,0.34,59.48,0.54,partly-cloudy-day,0.0,0.0,,1010.27,Partly Cloudy,77.34,2015-09-22 15:00:00,1,10.0,126.0,4.28,1.22,LAS
79.13,0.28,59.66,0.51,partly-cloudy-day,0.0,0.0,,1010.87,Partly Cloudy,79.1,2015-09-22 16:00:00,2,10.0,104.0,4.96,0.9,LAS
81.6,0.37,59.72,0.48,partly-cloudy-day,0.0,0.0,,1011.61,Partly Cloudy,81.05,2015-09-22 17:00:00,4,10.0,120.0,4.57,1.17,LAS
84.32,0.36,59.53,0.43,partly-cloudy-day,0.0,0.0,,1011.31,Partly Cloudy,84.32,2015-09-22 18:00:00,5,10.0,131.0,6.86,1.96,LAS
87.14,0.34,59.01,0.39,partly-cloudy-day,0.0,0.0,,1010.62,Partly Cloudy,87.14,2015-09-22 19:00:00,6,10.0,125.0,9.0,2.5,LAS
89.92,0.34,57.06,0.33,partly-cloudy-day,0.0,0.0,,1009.59,Partly Cloudy,89.92,2015-09-22 20:00:00,6,10.0,143.0,11.04,3.09,LAS
91.62,0.06,55.56,0.3,clear-day,0.0,0.0,,1008.53,Clear,91.62,2015-09-22 21:00:00,6,10.0,145.0,10.83,2.72,LAS
93.68,0.06,53.08,0.26,clear-day,0.0,0.0,,1007.69,Clear,93.68,2015-09-22 22:00:00,4,10.0,130.0,12.35,3.94,LAS
93.22,0.0,52.06,0.25,clear-day,0.0,0.0,,1007.06,Clear,93.22,2015-09-22 23:00:00,2,10.0,137.0,12.6,2.23,LAS
92.66,0.0,53.04,0.26,clear-day,0.0,0.0,,1006.71,Clear,92.66,2015-09-23 00:00:00,1,10.0,140.0,13.11,3.8,LAS
91.35,0.0,51.86,0.26,clear-day,0.0,0.0,,1006.83,Clear,91.35,2015-09-23 01:00:00,0,10.0,166.0,11.67,4.14,LAS
88.65,0.0,52.35,0.29,clear-night,0.0,0.0,,1007.33,Clear,88.65,2015-09-23 02:00:00,0,10.0,164.0,10.36,4.46,LAS
86.69,0.0,51.68,0.3,clear-night,0.0,0.0,,1008.15,Clear,86.69,2015-09-23 03:00:00,0,10.0,171.0,8.71,4.02,LAS
84.76,0.0,54.17,0.35,clear-night,0.0,0.0,,1010.01,Clear,84.76,2015-09-23 04:00:00,0,10.0,161.0,9.26,4.19,LAS
83.31,0.0,56.34,0.4,clear-night,0.0,0.0,,1009.56,Clear,83.31,2015-09-23 05:00:00,0,10.0,162.0,12.1,6.06,LAS
81.85,0.0,55.7,0.41,clear-night,0.0,0.0,,1009.84,Clear,81.85,2015-09-23 06:00:00,0,10.0,171.0,10.47,5.02,LAS
80.84,0.0,55.24,0.41,clear-night,0.0,0.0,,1009.99,Clear,80.84,2015-09-23 07:00:00,0,10.0,173.0,8.37,4.25,LAS
79.73,0.0,55.13,0.43,clear-night,0.0,0.0,,1009.93,Clear,79.73,2015-09-23 08:00:00,0,10.0,167.0,8.45,4.01,LAS
78.75,0.0,55.32,0.45,clear-night,0.0,0.0,,1009.7,Clear,78.75,2015-09-23 09:00:00,0,10.0,172.0,7.35,2.95,LAS
77.52,0.0,55.52,0.47,clear-night,0.0,0.0,,1009.92,Clear,77.52,2015-09-23 10:00:00,0,10.0,173.0,8.25,1.75,LAS
76.33,0.0,55.74,0.49,clear-night,0.0,0.0,,1010.21,Clear,76.33,2015-09-23 11:00:00,0,10.0,185.0,6.24,0.3,LAS
75.19,0.0,55.85,0.51,clear-night,0.0,0.0,,1010.79,Clear,75.19,2015-09-23 12:00:00,0,10.0,83.0,3.7,0.68,LAS
74.02,0.0,55.97,0.53,clear-night,0.0,0.0,,1011.66,Clear,74.02,2015-09-23 13:00:00,0,10.0,62.0,3.66,0.61,LAS
74.48,0.0,55.87,0.52,clear-day,0.0,0.0,,1012.58,Clear,74.48,2015-09-23 14:00:00,0,10.0,45.0,5.92,0.52,LAS
77.75,0.0,56.54,0.48,clear-day,0.0,0.0,,1013.26,Clear,77.75,2015-09-23 15:00:00,1,10.0,78.0,6.47,1.02,LAS
80.81,0.0,57.1,0.45,clear-day,0.0,0.0,,1013.71,Clear,80.61,2015-09-23 16:00:00,2,10.0,102.0,4.07,0.74,LAS
83.84,0.0,56.59,0.4,clear-day,0.0,0.0,,1013.85,Clear,83.84,2015-09-23 17:00:00,4,10.0,104.0,5.51,1.45,LAS
86.6,0.0,55.89,0.35,clear-day,0.0,0.0,,1013.79,Clear,86.6,2015-09-23 18:00:00,6,10.0,114.0,6.96,2.11,LAS
88.8,0.0,54.87,0.32,clear-day,0.0,0.0,,1012.4,Clear,88.8,2015-09-23 19:00:00,7,10.0,118.0,7.91,1.38,LAS
91.0,0.0,54.1,0.29,clear-day,0.0,0.0,,1012.33,Clear,91.0,2015-09-23 20:00:00,7,10.0,135.0,7.65,1.48,LAS
92.89,0.0,53.19,0.26,clear-day,0.0,0.0,,1011.04,Clear,92.89,2015-09-23 21:00:00,6,10.0,97.0,8.2,1.86,LAS
94.12,0.0,51.49,0.24,clear-day,0.0,0.0,,1010.27,Clear,94.12,2015-09-23 22:00:00,4,10.0,117.0,7.3,1.92,LAS
94.9,0.0,49.45,0.22,clear-day,0.0,0.0,,1009.63,Clear,94.9,2015-09-23 23:00:00,2,10.0,77.0,7.08,1.17,LAS
